"Year","Area_type","Area_code","Area_description","Median_weekly_rent_paid_by_household_$"
"2018","Statistical Area 2","243500","Normandale","400"
"2018","Statistical Area 2","243600","Belmont (Lower Hutt City)","360"
"2018","Statistical Area 2","243700","Petone Central","350"
"2018","Statistical Area 2","243800","Tirohanga","490"
"2018","Statistical Area 2","243900","Manor Park","320"
"2018","Statistical Area 2","244000","Alicetown-Melling","300"
"2018","Statistical Area 2","244100","Taita North","190"
"2018","Statistical Area 2","244200","Boulcott","350"
"2018","Statistical Area 2","244300","Hutt Central North","360"
"2018","Statistical Area 2","244400","Avalon West","340"
"2018","Statistical Area 2","244500","Stokes Valley Central","320"
"2018","Statistical Area 2","244600","Taita South","130"
"2018","Statistical Area 2","244700","Petone East","330"
"2018","Statistical Area 2","244800","Hutt Central South","430"
"2018","Statistical Area 2","244900","Stokes Valley North","360"
"2018","Statistical Area 2","245000","Petone Esplanade","360"
"2018","Statistical Area 2","245100","Epuni West","300"
"2018","Statistical Area 2","245200","Avalon East","260"
"2018","Statistical Area 2","245300","Woburn","290"
"2018","Statistical Area 2","245400","Naenae Central","180"
"2018","Statistical Area 2","245500","Waterloo West","350"
"2018","Statistical Area 2","245600","Epuni East","300"
"2018","Statistical Area 2","245700","Gracefield","280"
"2018","Statistical Area 2","245800","Moera","210"
"2018","Statistical Area 2","245900","Delaney","180"
"2018","Statistical Area 2","246000","Waiwhetu","280"
"2018","Statistical Area 2","246100","Waterloo East","350"
"2018","Statistical Area 2","246200","Naenae North","210"
"2018","Statistical Area 2","246300","Manuka","350"
"2018","Statistical Area 2","246400","Naenae South","200"
"2018","Statistical Area 2","246500","Towai","C"
"2018","Statistical Area 2","246600","Arakura","310"
"2018","Statistical Area 2","246700","Eastern Bays","440"
"2018","Statistical Area 2","246800","Pencarrow","290"
"2018","Statistical Area 2","246900","Wainuiomata West","320"
"2018","Statistical Area 2","247000","Glendale","320"
"2018","Statistical Area 2","247100","Wainuiomata Central","320"
"2018","Statistical Area 2","247200","Eastbourne","450"
"2018","Statistical Area 2","247300","Homedale East","310"
"2018","Statistical Area 2","247400","Homedale West","300"
"2018","Statistical Area 2","247500","Makara-Ohariu","380"
"2018","Statistical Area 2","247600","Tawa North","380"
"2018","Statistical Area 2","247700","Linden","320"
"2018","Statistical Area 2","247800","Tawa South","450"
"2018","Statistical Area 2","247900","Tawa Central","380"
"2018","Statistical Area 2","248000","Grenada North","350"
"2018","Statistical Area 2","248100","Churton Park North","550"
"2018","Statistical Area 2","248200","Takapu-Horokiwi","450"
"2018","Statistical Area 2","248300","Churton Park South","460"
"2018","Statistical Area 2","248400","Johnsonville West","480"
"2018","Statistical Area 2","248500","Grenada Village","480"
"2018","Statistical Area 2","248600","Johnsonville North","430"
"2018","Statistical Area 2","248700","Paparangi","400"
"2018","Statistical Area 2","248800","Ngaio North","420"
"2018","Statistical Area 2","248900","Johnsonville Central","370"
"2018","Statistical Area 2","249000","Broadmeadows","500"
"2018","Statistical Area 2","249100","Crofton Downs","390"
"2018","Statistical Area 2","249200","Johnsonville South","400"
"2018","Statistical Area 2","249300","Khandallah Reserve","480"
"2018","Statistical Area 2","249400","Karori Park","420"
"2018","Statistical Area 2","249500","Newlands North","400"
"2018","Statistical Area 2","249600","Ngaio South","430"
"2018","Statistical Area 2","249700","Newlands South","430"
"2018","Statistical Area 2","249800","Woodridge","500"
"2018","Statistical Area 2","249900","Karori North","450"
"2018","Statistical Area 2","250000","Khandallah North","500"
"2018","Statistical Area 2","250100","Wilton","350"
"2018","Statistical Area 2","250200","Khandallah South","470"
"2018","Statistical Area 2","250300","Wadestown","480"
"2018","Statistical Area 2","250400","Karori South","460"
"2018","Statistical Area 2","250500","Onslow","470"
"2018","Statistical Area 2","250600","Karori East","450"
"2018","Statistical Area 2","250700","Pipitea-Kaiwharawhara","620"
"2018","Statistical Area 2","250800","Northland (Wellington City)","450"
"2018","Statistical Area 2","250900","Thorndon","450"
"2018","Statistical Area 2","251000","Wellington Botanic Gardens","560"
"2018","Statistical Area 2","251100","Kelburn","540"
"2018","Statistical Area 2","251200","Aro Valley","460"
"2018","Statistical Area 2","251300","Wellington University","580"
"2018","Statistical Area 2","251400","Wellington Central","460"
"2018","Statistical Area 2","251500","Brooklyn North","480"
"2018","Statistical Area 2","251600","Dixon Street","490"
"2018","Statistical Area 2","251700","Vivian West","480"
"2018","Statistical Area 2","251800","Courtenay","520"
"2018","Statistical Area 2","251900","Brooklyn East","450"
"2018","Statistical Area 2","252000","Mount Cook West","380"
"2018","Statistical Area 2","252100","Vivian East","540"
"2018","Statistical Area 2","252200","Brooklyn South","480"
"2018","Statistical Area 2","252300","Oriental Bay","600"
"2018","Statistical Area 2","252400","Mount Cook East","530"
"2018","Statistical Area 2","252500","Mount Victoria","490"
"2018","Statistical Area 2","252600","Roseneath","530"
"2018","Statistical Area 2","252700","Owhiro Bay","450"
"2018","Statistical Area 2","252800","Kingston-Mornington-Vogeltown","400"
"2018","Statistical Area 2","252900","Newtown North","470"
"2018","Statistical Area 2","253000","Newtown West","430"
"2018","Statistical Area 2","253100","Hataitai North","440"
"2018","Statistical Area 2","253200","Evans Bay","580"
"2018","Statistical Area 2","253300","Berhampore","320"
"2018","Statistical Area 2","253400","Hataitai South","430"
"2018","Statistical Area 2","253500","Maupuia","380"
"2018","Statistical Area 2","253600","Newtown South","320"
"2018","Statistical Area 2","253700","Kilbirnie Central","390"
"2018","Statistical Area 2","253800","Island Bay West","460"
"2018","Statistical Area 2","253900","Melrose","450"
"2018","Statistical Area 2","254000","Island Bay East","450"
"2018","Statistical Area 2","254100","Miramar North","360"
"2018","Statistical Area 2","254200","Kilbirnie East","330"
"2018","Statistical Area 2","254300","Lyall Bay","380"
"2018","Statistical Area 2","254400","Miramar Central","360"
"2018","Statistical Area 2","254500","Southgate","440"
"2018","Statistical Area 2","254600","Karaka Bay-Worser Bay","580"
"2018","Statistical Area 2","254700","Houghton Bay","420"
"2018","Statistical Area 2","254800","Miramar East","450"
"2018","Statistical Area 2","254900","Miramar South","450"
"2018","Statistical Area 2","255000","Rongotai","400"
"2018","Statistical Area 2","255100","Strathmore (Wellington City)","150"
"2018","Statistical Area 2","255200","Seatoun","620"
"2018","Statistical Area 2","255300","Kopuaranga","200"
"2018","Statistical Area 2","255400","Upper Plain","270"
"2018","Statistical Area 2","255500","Opaki","280"
"2018","Statistical Area 2","255600","Ngaumutawa","270"
"2018","Statistical Area 2","255700","Solway North","270"
"2018","Statistical Area 2","255800","Lansdowne West","270"
"2018","Statistical Area 2","255900","Masterton Central","230"
"2018","Statistical Area 2","256000","Kuripuni","250"
"2018","Statistical Area 2","256100","Douglas Park","260"
"2018","Statistical Area 2","256200","Solway South","260"
"2018","Statistical Area 2","256300","Lansdowne East","260"
"2018","Statistical Area 2","256400","Cameron and Soldiers Park","240"
"2018","Statistical Area 2","256500","Whareama","160"
"2018","Statistical Area 2","256600","Homebush-Te Ore Ore","220"
"2018","Statistical Area 2","256700","McJorrow Park","240"
"2018","Statistical Area 2","256800","Mount Holdsworth","200"
"2018","Statistical Area 2","256900","Carterton North","250"
"2018","Statistical Area 2","257000","Kokotau","250"
"2018","Statistical Area 2","257100","Carterton South","270"
"2018","Statistical Area 2","257200","Gladstone (Carterton District)","190"
"2018","Statistical Area 2","257300","Tauherenikau","260"
"2018","Statistical Area 2","257400","Kahutara","150"
"2018","Statistical Area 2","257500","Featherston","260"
"2018","Statistical Area 2","257600","Inland water Lake Wairarapa","C"
"2018","Statistical Area 2","257700","Greytown","300"
"2018","Statistical Area 2","257800","Aorangi Forest","160"
"2018","Statistical Area 2","257900","Martinborough","310"
"2018","Statistical Area 2","258000","Oceanic Three Kings Islands","C"
"2018","Statistical Area 2","258100","Three Kings Islands","C"
"2018","Statistical Area 2","258200","Oceanic Northland Region","C"
"2018","Statistical Area 2","258300","Inlet Doubtless Bay","C"
"2018","Statistical Area 2","258400","Inlet Kaipara Harbour North","C"
"2018","Statistical Area 2","258500","Oceanic Waikato Region East","C"
"2018","Statistical Area 2","258600","Inlets Waikato Region","C"
"2018","Statistical Area 2","258700","Oceanic Waikato Region West","C"
"2018","Statistical Area 2","258800","Oceanic Bay of Plenty Region","C"
"2018","Statistical Area 2","258900","Islands Bay of Plenty Region","C"
"2018","Statistical Area 2","259000","Oceanic Taranaki Region","C"
"2018","Statistical Area 2","259100","Inlet Port Taranaki","C"
"2018","Statistical Area 2","259200","Oceanic Gisborne Region","C"
"2018","Statistical Area 2","259300","Oceanic Manawatu-Wanganui Region West","C"
"2018","Statistical Area 2","259400","Oceanic Hawke's Bay Region","C"
"2018","Statistical Area 2","259500","Inlet Port Napier","C"
"2018","Statistical Area 2","259600","Oceanic Wellington Region","C"
"2018","Statistical Area 2","259700","Inlet Wellington Harbour","C"
"2018","Statistical Area 2","259800","Bare Island","C"
"2018","Statistical Area 2","259900","Oceanic Manawatu-Wanganui Region East","C"
"2018","Statistical Area 2","300200","Oceanic Tasman Region","C"
"2018","Statistical Area 2","300300","Golden Bay/Mohua","200"
"2018","Statistical Area 2","300400","Inlets Golden Bay","C"
"2018","Statistical Area 2","300500","Takaka","260"
"2018","Statistical Area 2","300600","Pohara-Abel Tasman","280"
"2018","Statistical Area 2","300700","Takaka Hills","230"
"2018","Statistical Area 2","300800","Kaiteriteri-Riwaka","260"
"2018","Statistical Area 2","300900","Upper Moutere","240"
"2018","Statistical Area 2","301000","Lower Moutere","230"
"2018","Statistical Area 2","301100","Motueka North","290"
"2018","Statistical Area 2","301200","Motueka West","320"
"2018","Statistical Area 2","301300","Motueka East","300"
"2018","Statistical Area 2","301400","Inlets Motueka","C"
"2018","Statistical Area 2","301500","Golden Downs","220"
"2018","Statistical Area 2","301600","Moutere Hills","300"
"2018","Statistical Area 2","301700","Ruby Bay-Mapua","360"
"2018","Statistical Area 2","301800","Murchison-Nelson Lakes","180"
"2018","Statistical Area 2","301900","Inlet Waimea West","C"
"2018","Statistical Area 2","302000","Islands Tasman District","270"
"2018","Statistical Area 2","302100","Waimea West","260"
"2018","Statistical Area 2","302200","Appleby","340"
"2018","Statistical Area 2","302300","Wakefield","350"
"2018","Statistical Area 2","302400","Richmond West (Tasman District)","320"
"2018","Statistical Area 2","302500","Wakefield Rural","300"
"2018","Statistical Area 2","302600","Brightwater","390"
"2018","Statistical Area 2","302700","Hope","300"
"2018","Statistical Area 2","302800","Richmond Central (Tasman District)","350"
"2018","Statistical Area 2","302900","Ben Cooper Park","380"
"2018","Statistical Area 2","303000","Richmond South (Tasman District)","330"
"2018","Statistical Area 2","303100","Wilkes Park","420"
"2018","Statistical Area 2","303200","Templemore","400"
"2018","Statistical Area 2","303300","Easby Park","380"
"2018","Statistical Area 2","303400","Fairose","380"
"2018","Statistical Area 2","303500","Aniseed Valley","280"
"2018","Statistical Area 2","303600","Nelson Rural","300"
"2018","Statistical Area 2","303700","Inlets Nelson City","C"
"2018","Statistical Area 2","303800","Marybank","390"
"2018","Statistical Area 2","303900","Port Nelson","C"
"2018","Statistical Area 2","304000","Nelson Airport","260"
"2018","Statistical Area 2","304100","Tahunanui","300"
"2018","Statistical Area 2","304200","Britannia","360"
"2018","Statistical Area 2","304300","Atawhai","370"
"2018","Statistical Area 2","304400","Broadgreen-Monaco","350"
"2018","Statistical Area 2","304500","Washington","340"
"2018","Statistical Area 2","304600","Tahuna Hills","380"
"2018","Statistical Area 2","304700","Nelson Central-Trafalgar","310"
"2018","Statistical Area 2","304800","The Wood","320"
"2018","Statistical Area 2","304900","Toi Toi","320"
"2018","Statistical Area 2","305000","Nayland","360"
"2018","Statistical Area 2","305100","Aldinga","350"
"2018","Statistical Area 2","305200","Victory","310"
"2018","Statistical Area 2","305300","Rutherford","340"
"2018","Statistical Area 2","305400","Maitlands","360"
"2018","Statistical Area 2","305500","Maitai","330"
"2018","Statistical Area 2","305600","Grampians","300"
"2018","Statistical Area 2","305700","Saxton","280"
"2018","Statistical Area 2","305800","Suffolk","380"
"2018","Statistical Area 2","305900","Omaio","280"
"2018","Statistical Area 2","306000","Enner Glynn","380"
"2018","Statistical Area 2","306100","Daelyn","520"
"2018","Statistical Area 2","306200","The Brook","360"
"2018","Statistical Area 2","306300","Marlborough Sounds West","240"
"2018","Statistical Area 2","306400","Marlborough Sounds Coastal Marine","C"
"2018","Statistical Area 2","306500","Marlborough Sounds East","180"
"2018","Statistical Area 2","306600","Upper Wairau","230"
"2018","Statistical Area 2","306700","Waikawa (Marlborough District)","300"
"2018","Statistical Area 2","306800","Waitohi (Marlborough District)","250"
"2018","Statistical Area 2","306900","Tuamarina","300"
"2018","Statistical Area 2","307000","Awatere","210"
"2018","Statistical Area 2","307100","Renwick","340"
"2018","Statistical Area 2","307200","Lower Wairau","260"
"2018","Statistical Area 2","307300","Woodbourne","280"
"2018","Statistical Area 2","307400","Spring Creek-Grovetown","300"
"2018","Statistical Area 2","307500","Springlands","300"
"2018","Statistical Area 2","307600","Yelverton","280"
"2018","Statistical Area 2","307700","Mayfield","260"
"2018","Statistical Area 2","307800","Whitney West","270"
"2018","Statistical Area 2","307900","Blenheim Central","280"
"2018","Statistical Area 2","308000","Riversdale-Islington","280"
"2018","Statistical Area 2","308100","Whitney East","280"
"2018","Statistical Area 2","308200","Redwoodtown West","280"
"2018","Statistical Area 2","308300","Witherlea West","310"
"2018","Statistical Area 2","308400","Redwoodtown East","300"
"2018","Statistical Area 2","308500","Riverlands","480"
"2018","Statistical Area 2","308600","Witherlea East","340"
"2018","Statistical Area 2","308700","Inlet Wairau River","C"
"2018","Statistical Area 2","308800","Kaikoura Ranges","200"
"2018","Statistical Area 2","308900","Kaikoura","260"
"2018","Statistical Area 2","309000","Karamea","150"
"2018","Statistical Area 2","309100","Inlets Buller District","C"
"2018","Statistical Area 2","309200","Westport North","200"
"2018","Statistical Area 2","309300","Westport Rural","240"
"2018","Statistical Area 2","309400","Westport South","180"
"2018","Statistical Area 2","309500","Buller Coalfields","180"
"2018","Statistical Area 2","309600","Charleston (Buller District)","140"
"2018","Statistical Area 2","309700","Inangahua","150"
"2018","Statistical Area 2","309800","Reefton","180"
"2018","Statistical Area 2","309900","Barrytown","200"
"2018","Statistical Area 2","310000","Runanga","220"
"2018","Statistical Area 2","310100","Cobden","210"
"2018","Statistical Area 2","310200","Blaketown","210"
"2018","Statistical Area 2","310300","Greymouth Central","240"
"2018","Statistical Area 2","310400","King Park","200"
"2018","Statistical Area 2","310500","Marsden","270"
"2018","Statistical Area 2","310600","Karoro","310"
"2018","Statistical Area 2","310700","Rutherglen-Camerons","280"
"2018","Statistical Area 2","310800","Greymouth Rural","290"
"2018","Statistical Area 2","310900","Dobson","220"
"2018","Statistical Area 2","311000","Nelson Creek","180"
"2018","Statistical Area 2","311100","Lake Brunner","140"
"2018","Statistical Area 2","311200","Haast","150"
"2018","Statistical Area 2","311300","Westland Glaciers-Bruce Bay","160"
"2018","Statistical Area 2","311400","Arahura-Kumara","200"
"2018","Statistical Area 2","311500","Hokitika","220"
"2018","Statistical Area 2","311600","Inlets Westland District","C"
"2018","Statistical Area 2","311700","Hokitika Rural","300"
"2018","Statistical Area 2","311800","Waitaha","140"
"2018","Statistical Area 2","311900","Whataroa-Harihari","150"
"2018","Statistical Area 2","312000","Hokitika Valley-Otira","150"
"2018","Statistical Area 2","312100","Hanmer Range","200"
"2018","Statistical Area 2","312200","Amuri","150"
"2018","Statistical Area 2","312300","Hanmer Springs","300"
"2018","Statistical Area 2","312400","Upper Hurunui","200"
"2018","Statistical Area 2","312500","Parnassus","170"
"2018","Statistical Area 2","312600","Ashley Forest","300"
"2018","Statistical Area 2","312700","Omihi","220"
"2018","Statistical Area 2","312800","Balcairn","300"
"2018","Statistical Area 2","312900","Amberley","320"
"2018","Statistical Area 2","313000","Okuku","250"
"2018","Statistical Area 2","313100","Ashley Gorge","300"
"2018","Statistical Area 2","313200","Oxford","320"
"2018","Statistical Area 2","313300","Starvation Hill-Cust","300"
"2018","Statistical Area 2","313400","Loburn","300"
"2018","Statistical Area 2","313500","Eyrewell","240"
"2018","Statistical Area 2","313600","West Eyreton","260"
"2018","Statistical Area 2","313700","Ashley-Sefton","340"
"2018","Statistical Area 2","313800","Fernside","350"
"2018","Statistical Area 2","313900","Rangiora North West","400"
"2018","Statistical Area 2","314000","Kingsbury","420"
"2018","Statistical Area 2","314100","Ashgrove","360"
"2018","Statistical Area 2","314200","Rangiora North East","300"
"2018","Statistical Area 2","314300","Oxford Estate","450"
"2018","Statistical Area 2","314400","Rangiora Central","280"
"2018","Statistical Area 2","314500","Rangiora South West","370"
"2018","Statistical Area 2","314600","Lilybrook","350"
"2018","Statistical Area 2","314700","Waikuku","340"
"2018","Statistical Area 2","314800","Mandeville-Ohoka","300"
"2018","Statistical Area 2","314900","Rangiora South East","430"
"2018","Statistical Area 2","315000","Southbrook","380"
"2018","Statistical Area 2","315100","Swannanoa-Eyreton","350"
"2018","Statistical Area 2","315200","Tuahiwi","360"
"2018","Statistical Area 2","315300","Woodend","400"
"2018","Statistical Area 2","315400","Pegasus","450"
"2018","Statistical Area 2","315500","Clarkville","290"
"2018","Statistical Area 2","315600","Pegasus Bay","300"
"2018","Statistical Area 2","315700","Kaiapoi North West","300"
"2018","Statistical Area 2","315800","Silverstream (Waimakariri District)","450"
"2018","Statistical Area 2","315900","Sovereign Palms","450"
"2018","Statistical Area 2","316000","Kaiapoi West","350"
"2018","Statistical Area 2","316100","Kaiapoi Central","340"
"2018","Statistical Area 2","316200","Kaiapoi South","410"
"2018","Statistical Area 2","316300","Kaiapoi East","110"
"2018","Statistical Area 2","316400","McLeans Island","300"
"2018","Statistical Area 2","316500","Paparua","320"
"2018","Statistical Area 2","316600","Yaldhurst","470"
"2018","Statistical Area 2","316700","Christchurch Airport","130"
"2018","Statistical Area 2","316800","Clearwater","290"
"2018","Statistical Area 2","316900","Belfast West","400"
"2018","Statistical Area 2","317000","Harewood","400"
"2018","Statistical Area 2","317100","Brooklands-Spencerville","400"
"2018","Statistical Area 2","317200","Styx","250"
"2018","Statistical Area 2","317300","Belfast East","370"
"2018","Statistical Area 2","317400","Northwood","500"
"2018","Statistical Area 2","317500","Russley","400"
"2018","Statistical Area 2","317600","Regents Park","520"
"2018","Statistical Area 2","317700","Hawthornden","410"
"2018","Statistical Area 2","317800","Bishopdale North","380"
"2018","Statistical Area 2","317900","Casebrook","380"
"2018","Statistical Area 2","318000","Bishopdale West","360"
"2018","Statistical Area 2","318100","Templeton","380"
"2018","Statistical Area 2","318200","Islington","360"
"2018","Statistical Area 2","318300","Burnside Park","420"
"2018","Statistical Area 2","318400","Marshland","350"
"2018","Statistical Area 2","318500","Avonhead North","430"
"2018","Statistical Area 2","318600","Redwood North","390"
"2018","Statistical Area 2","318700","Broomfield","170"
"2018","Statistical Area 2","318800","Redwood West","150"
"2018","Statistical Area 2","318900","Avonhead West","430"
"2018","Statistical Area 2","319000","Bishopdale South","390"
"2018","Statistical Area 2","319100","Islington-Hornby Industrial","250"
"2018","Statistical Area 2","319200","Burnside","400"
"2018","Statistical Area 2","319300","Hei Hei","370"
"2018","Statistical Area 2","319400","Papanui North","190"
"2018","Statistical Area 2","319500","Avonhead East","430"
"2018","Statistical Area 2","319600","Redwood East","360"
"2018","Statistical Area 2","319700","Avonhead South","420"
"2018","Statistical Area 2","319800","Riccarton Racecourse","380"
"2018","Statistical Area 2","319900","Bryndwr North","340"
"2018","Statistical Area 2","320000","Northlands (Christchurch City)","350"
"2018","Statistical Area 2","320100","Papanui West","380"
"2018","Statistical Area 2","320200","Ilam North","450"
"2018","Statistical Area 2","320300","Hornby West","400"
"2018","Statistical Area 2","320400","Hornby Central","350"
"2018","Statistical Area 2","320500","Northcote (Christchurch City)","370"
"2018","Statistical Area 2","320600","Jellie Park","430"
"2018","Statistical Area 2","320700","Ilam South","430"
"2018","Statistical Area 2","320800","Bryndwr South","320"
"2018","Statistical Area 2","320900","Papanui East","380"
"2018","Statistical Area 2","321000","Sockburn North","380"
"2018","Statistical Area 2","321100","Hornby South","360"
"2018","Statistical Area 2","321200","Ilam University","460"
"2018","Statistical Area 2","321300","Prestons","480"
"2018","Statistical Area 2","321400","Strowan","370"
"2018","Statistical Area 2","321500","Fendalton","420"
"2018","Statistical Area 2","321600","Waitikiri","500"
"2018","Statistical Area 2","321700","Mairehau North","300"
"2018","Statistical Area 2","321800","Bush Inn","380"
"2018","Statistical Area 2","321900","Awatea North","450"
"2018","Statistical Area 2","322000","Upper Riccarton","300"
"2018","Statistical Area 2","322100","Malvern","400"
"2018","Statistical Area 2","322200","Rutland","390"
"2018","Statistical Area 2","322300","Sockburn South","350"
"2018","Statistical Area 2","322400","Deans Bush","450"
"2018","Statistical Area 2","322500","Wigram North","420"
"2018","Statistical Area 2","322600","Holmwood","430"
"2018","Statistical Area 2","322700","Wharenui","350"
"2018","Statistical Area 2","322800","Wigram West","500"
"2018","Statistical Area 2","322900","Awatea South","430"
"2018","Statistical Area 2","323000","Merivale","360"
"2018","Statistical Area 2","323100","Mairehau South","370"
"2018","Statistical Area 2","323200","Mona Vale","400"
"2018","Statistical Area 2","323300","Riccarton West","360"
"2018","Statistical Area 2","323400","Shirley West","290"
"2018","Statistical Area 2","323500","Middleton","300"
"2018","Statistical Area 2","323600","Wigram South","490"
"2018","Statistical Area 2","323700","Queenspark","360"
"2018","Statistical Area 2","323800","St Albans North","330"
"2018","Statistical Area 2","323900","St Albans West","320"
"2018","Statistical Area 2","324000","Travis Wetlands","390"
"2018","Statistical Area 2","324100","Wigram East","480"
"2018","Statistical Area 2","324200","Riccarton Central","250"
"2018","Statistical Area 2","324300","Oaklands West","450"
"2018","Statistical Area 2","324400","Riccarton South","360"
"2018","Statistical Area 2","324500","Halswell West","500"
"2018","Statistical Area 2","324600","Shirley East","350"
"2018","Statistical Area 2","324700","Broken Run","550"
"2018","Statistical Area 2","324800","St Albans East","340"
"2018","Statistical Area 2","324900","Hagley Park","500"
"2018","Statistical Area 2","325000","Hillmorton","380"
"2018","Statistical Area 2","325100","Parklands","380"
"2018","Statistical Area 2","325200","Riccarton East","420"
"2018","Statistical Area 2","325300","Edgeware","320"
"2018","Statistical Area 2","325400","Aidanfield","500"
"2018","Statistical Area 2","325500","Tower Junction","340"
"2018","Statistical Area 2","325600","Burwood","380"
"2018","Statistical Area 2","325700","Christchurch Central-West","380"
"2018","Statistical Area 2","325800","Christchurch Central-North","350"
"2018","Statistical Area 2","325900","Richmond North (Christchurch City)","350"
"2018","Statistical Area 2","326000","Waimairi Beach","480"
"2018","Statistical Area 2","326100","Addington West","320"
"2018","Statistical Area 2","326200","Otakaro-Avon River Corridor","300"
"2018","Statistical Area 2","326300","Oaklands East","400"
"2018","Statistical Area 2","326400","Addington North","C"
"2018","Statistical Area 2","326500","Dallington","330"
"2018","Statistical Area 2","326600","Christchurch Central","750"
"2018","Statistical Area 2","326700","Hoon Hay West","240"
"2018","Statistical Area 2","326800","Richmond South (Christchurch City)","300"
"2018","Statistical Area 2","326900","Spreydon West","350"
"2018","Statistical Area 2","327000","Christchurch Central-East","350"
"2018","Statistical Area 2","327100","Christchurch Central-South","350"
"2018","Statistical Area 2","327200","North Beach","340"
"2018","Statistical Area 2","327300","Halswell North","500"
"2018","Statistical Area 2","327400","Addington East","300"
"2018","Statistical Area 2","327500","Avondale (Christchurch City)","380"
"2018","Statistical Area 2","327600","Spreydon North","330"
"2018","Statistical Area 2","327700","Hoon Hay East","380"
"2018","Statistical Area 2","327800","Avonside","150"
"2018","Statistical Area 2","327900","Linwood West","290"
"2018","Statistical Area 2","328000","Halswell South","420"
"2018","Statistical Area 2","328100","Sydenham Central","370"
"2018","Statistical Area 2","328200","Spreydon South","310"
"2018","Statistical Area 2","328300","Rawhiti","350"
"2018","Statistical Area 2","328400","Wainoni","350"
"2018","Statistical Area 2","328500","Linwood North","340"
"2018","Statistical Area 2","328600","Aranui","140"
"2018","Statistical Area 2","328700","Sydenham West","300"
"2018","Statistical Area 2","328800","Lancaster Park","320"
"2018","Statistical Area 2","328900","Phillipstown","300"
"2018","Statistical Area 2","329000","Kennedys Bush","420"
"2018","Statistical Area 2","329100","Somerfield East","370"
"2018","Statistical Area 2","329200","Somerfield West","380"
"2018","Statistical Area 2","329300","Linwood East","280"
"2018","Statistical Area 2","329400","Sydenham North","340"
"2018","Statistical Area 2","329500","Hoon Hay South","400"
"2018","Statistical Area 2","329600","Charleston (Christchurch City)","320"
"2018","Statistical Area 2","329700","Sydenham South","320"
"2018","Statistical Area 2","329800","Bexley","290"
"2018","Statistical Area 2","329900","Waltham","340"
"2018","Statistical Area 2","330000","Westmorland","500"
"2018","Statistical Area 2","330100","Woolston North","320"
"2018","Statistical Area 2","330200","New Brighton","320"
"2018","Statistical Area 2","330300","Cashmere West","400"
"2018","Statistical Area 2","330400","Bromley South","300"
"2018","Statistical Area 2","330500","Ensors","310"
"2018","Statistical Area 2","330600","Beckenham","400"
"2018","Statistical Area 2","330700","Bromley North","270"
"2018","Statistical Area 2","330800","St Martins","340"
"2018","Statistical Area 2","330900","Opawa","340"
"2018","Statistical Area 2","331000","Woolston West","320"
"2018","Statistical Area 2","331100","Woolston East","300"
"2018","Statistical Area 2","331200","Huntsbury","410"
"2018","Statistical Area 2","331300","Cashmere East","450"
"2018","Statistical Area 2","331400","Hillsborough (Christchurch City)","360"
"2018","Statistical Area 2","331500","Woolston South","310"
"2018","Statistical Area 2","331600","Port Hills","C"
"2018","Statistical Area 2","331700","South New Brighton","350"
"2018","Statistical Area 2","331800","Brookhaven-Ferrymead","430"
"2018","Statistical Area 2","331900","Heathcote Valley","400"
"2018","Statistical Area 2","332000","Mount Pleasant","450"
"2018","Statistical Area 2","332100","Redcliffs","390"
"2018","Statistical Area 2","332200","Governors Bay","410"
"2018","Statistical Area 2","332300","Inlets other Christchurch City","C"
"2018","Statistical Area 2","332400","Clifton Hill","430"
"2018","Statistical Area 2","332500","Lyttelton","360"
"2018","Statistical Area 2","332600","Inlet Port Lyttelton","C"
"2018","Statistical Area 2","332700","Sumner","400"
"2018","Statistical Area 2","332800","Teddington","350"
"2018","Statistical Area 2","332900","Diamond Harbour","300"
"2018","Statistical Area 2","333000","Inland water Lake Ellesmere/Te Waihora South","C"
"2018","Statistical Area 2","333100","Banks Peninsula South","250"
"2018","Statistical Area 2","333200","Eastern Bays-Banks Peninsula","250"
"2018","Statistical Area 2","333300","Akaroa Harbour","280"
"2018","Statistical Area 2","333400","Inlet Akaroa Harbour","C"
"2018","Statistical Area 2","333500","Akaroa","300"
"2018","Statistical Area 2","333600","Craigieburn","120"
"2018","Statistical Area 2","333700","Torlesse","270"
"2018","Statistical Area 2","333800","Glenroy-Hororata","170"
"2018","Statistical Area 2","333900","Glentunnel","260"
"2018","Statistical Area 2","334000","Darfield","360"
"2018","Statistical Area 2","334100","Kirwee","400"
"2018","Statistical Area 2","334200","Bankside","150"
"2018","Statistical Area 2","334300","Charing Cross","150"
"2018","Statistical Area 2","334400","Halkett","300"
"2018","Statistical Area 2","334500","Newtons Road","330"
"2018","Statistical Area 2","334600","West Melton","550"
"2018","Statistical Area 2","334700","Burnham Camp","170"
"2018","Statistical Area 2","334800","Rolleston Izone","C"
"2018","Statistical Area 2","334900","Rolleston North West","470"
"2018","Statistical Area 2","335000","Springston","350"
"2018","Statistical Area 2","335100","Rolleston Central","460"
"2018","Statistical Area 2","335200","Rolleston North East","490"
"2018","Statistical Area 2","335300","Rolleston South West","500"
"2018","Statistical Area 2","335400","Southbridge","200"
"2018","Statistical Area 2","335500","Rolleston South East","450"
"2018","Statistical Area 2","335600","Trents","400"
"2018","Statistical Area 2","335700","Prebbleton","500"
"2018","Statistical Area 2","335800","Irwell","250"
