"Year","Area_type","Area_code","Area_description","Median_weekly_rent_paid_by_household_$"
"2013","Statistical Area 2","190700","Inlet Tauranga Harbour North","C"
"2013","Statistical Area 2","190800","Matakana Island","80"
"2013","Statistical Area 2","190900","Pahoia","250"
"2013","Statistical Area 2","191000","Omokoroa","310"
"2013","Statistical Area 2","191100","Omokoroa Rural","270"
"2013","Statistical Area 2","191200","Te Puna","250"
"2013","Statistical Area 2","191300","Minden","260"
"2013","Statistical Area 2","191400","Kaimai","250"
"2013","Statistical Area 2","191500","Kopurererua","280"
"2013","Statistical Area 2","191600","Kaitemako (Western Bay of Plenty District)","250"
"2013","Statistical Area 2","191700","Waiorohi","270"
"2013","Statistical Area 2","191800","Otawa","220"
"2013","Statistical Area 2","191900","Te Puke West","250"
"2013","Statistical Area 2","192000","Rangiuru","200"
"2013","Statistical Area 2","192100","Te Puke East","250"
"2013","Statistical Area 2","192200","Inlets Maketu","C"
"2013","Statistical Area 2","192300","Maketu","250"
"2013","Statistical Area 2","192400","Pukehina Beach","220"
"2013","Statistical Area 2","192500","Pongakawa","200"
"2013","Statistical Area 2","192600","Matua North","340"
"2013","Statistical Area 2","192700","Inlet Tauranga Harbour South","C"
"2013","Statistical Area 2","192800","Mount Maunganui North","330"
"2013","Statistical Area 2","192900","Matua South","300"
"2013","Statistical Area 2","193000","Bethlehem North","320"
"2013","Statistical Area 2","193100","Bellevue","300"
"2013","Statistical Area 2","193200","Otumoetai North","280"
"2013","Statistical Area 2","193300","Otumoetai South","300"
"2013","Statistical Area 2","193400","Brookfield West","300"
"2013","Statistical Area 2","193500","Bethlehem Central","380"
"2013","Statistical Area 2","193600","Brookfield East","300"
"2013","Statistical Area 2","193700","Mount Maunganui South","320"
"2013","Statistical Area 2","193800","Tauranga Central","300"
"2013","Statistical Area 2","193900","Mount Maunganui Central","300"
"2013","Statistical Area 2","194000","Judea","280"
"2013","Statistical Area 2","194100","Te Reti","300"
"2013","Statistical Area 2","194200","Bethlehem South","300"
"2013","Statistical Area 2","194300","Omanu Beach","300"
"2013","Statistical Area 2","194400","Tauranga Hospital","250"
"2013","Statistical Area 2","194500","Tauriko","310"
"2013","Statistical Area 2","194600","Gate Pa","290"
"2013","Statistical Area 2","194700","Greerton South","280"
"2013","Statistical Area 2","194800","Tauranga South","270"
"2013","Statistical Area 2","194900","Arataki North","320"
"2013","Statistical Area 2","195000","Matapihi","250"
"2013","Statistical Area 2","195100","Pyes Pa West","400"
"2013","Statistical Area 2","195200","Greerton North","280"
"2013","Statistical Area 2","195300","Yatton Park","270"
"2013","Statistical Area 2","195400","Pyes Pa North","360"
"2013","Statistical Area 2","195500","Arataki South","300"
"2013","Statistical Area 2","195600","Pyes Pa South","380"
"2013","Statistical Area 2","195700","Poike","290"
"2013","Statistical Area 2","195800","Te Maunga North","280"
"2013","Statistical Area 2","195900","Maungatapu","300"
"2013","Statistical Area 2","196000","Hairini","300"
"2013","Statistical Area 2","196100","Pyes Pa East","340"
"2013","Statistical Area 2","196200","Te Maunga South","350"
"2013","Statistical Area 2","196300","Kaitemako (Tauranga City)","320"
"2013","Statistical Area 2","196400","Ohauiti","340"
"2013","Statistical Area 2","196500","Baypark-Kairua","170"
"2013","Statistical Area 2","196600","Welcome Bay West","300"
"2013","Statistical Area 2","196700","Welcome Bay East","300"
"2013","Statistical Area 2","196800","Pacific View","370"
"2013","Statistical Area 2","196900","Welcome Bay South","350"
"2013","Statistical Area 2","197000","Palm Beach North","320"
"2013","Statistical Area 2","197100","Palm Beach South-Gravatt","370"
"2013","Statistical Area 2","197200","Papamoa Beach North","300"
"2013","Statistical Area 2","197300","Doncaster","330"
"2013","Statistical Area 2","197400","Papamoa Beach South","300"
"2013","Statistical Area 2","197500","Motiti","350"
"2013","Statistical Area 2","197600","Wairakei","250"
"2013","Statistical Area 2","197700","Tui Ridge","200"
"2013","Statistical Area 2","197800","Arahiwi","130"
"2013","Statistical Area 2","197900","Ngongotaha Valley","200"
"2013","Statistical Area 2","198000","Hamurana","230"
"2013","Statistical Area 2","198100","Ngongotaha East","250"
"2013","Statistical Area 2","198200","Ngongotaha West","220"
"2013","Statistical Area 2","198300","Inland water Lake Rotorua","C"
"2013","Statistical Area 2","198400","Ngongotaha South","220"
"2013","Statistical Area 2","198500","Selwyn Heights","250"
"2013","Statistical Area 2","198600","Pleasant Heights","240"
"2013","Statistical Area 2","198700","Rotoiti-Rotoehu","200"
"2013","Statistical Area 2","198800","Kawaha","290"
"2013","Statistical Area 2","198900","Fairy Springs","240"
"2013","Statistical Area 2","199000","Western Heights (Rotorua District)","230"
"2013","Statistical Area 2","199100","Pukehangi North","230"
"2013","Statistical Area 2","199200","Pukehangi South","280"
"2013","Statistical Area 2","199300","Mangakakahi Central","200"
"2013","Statistical Area 2","199400","Koutu","220"
"2013","Statistical Area 2","199500","Mangakakahi West","230"
"2013","Statistical Area 2","199600","Sunnybrook","260"
"2013","Statistical Area 2","199700","Fordlands","180"
"2013","Statistical Area 2","199800","Kuirau","180"
"2013","Statistical Area 2","199900","Utuhina","250"
"2013","Statistical Area 2","200000","Pomare","270"
"2013","Statistical Area 2","200100","Rotorua Central","220"
"2013","Statistical Area 2","200200","Hillcrest (Rotorua District)","250"
"2013","Statistical Area 2","200300","Victoria","190"
"2013","Statistical Area 2","200400","Waiohewa","230"
"2013","Statistical Area 2","200500","Glenholme North","200"
"2013","Statistical Area 2","200600","Springfield South","300"
"2013","Statistical Area 2","200700","Springfield North","280"
"2013","Statistical Area 2","200800","Glenholme South","280"
"2013","Statistical Area 2","200900","Owhata West","220"
"2013","Statistical Area 2","201000","Holdens Bay-Rotokawa","220"
"2013","Statistical Area 2","201100","Ngapuna","190"
"2013","Statistical Area 2","201200","Fenton Park","170"
"2013","Statistical Area 2","201300","Tihiotonga-Whakarewarewa","260"
"2013","Statistical Area 2","201400","Owhata East","250"
"2013","Statistical Area 2","201500","Lynmore","320"
"2013","Statistical Area 2","201600","Ngakuru","150"
"2013","Statistical Area 2","201700","Kaingaroa-Whakarewarewa","150"
"2013","Statistical Area 2","201800","Golden Springs","170"
"2013","Statistical Area 2","201900","Manawahe","180"
"2013","Statistical Area 2","202000","Matata-Otakiri","200"
"2013","Statistical Area 2","202100","Onepu Spring","200"
"2013","Statistical Area 2","202200","Edgecumbe","220"
"2013","Statistical Area 2","202300","Thornton-Awakeri","200"
"2013","Statistical Area 2","202400","Te Teko Lakes","170"
"2013","Statistical Area 2","202500","Coastlands","280"
"2013","Statistical Area 2","202600","Whakatane West","250"
"2013","Statistical Area 2","202700","Whakatane Central","250"
"2013","Statistical Area 2","202800","Trident","220"
"2013","Statistical Area 2","202900","Allandale","230"
"2013","Statistical Area 2","203000","Mokorua Bush","320"
"2013","Statistical Area 2","203100","Wainui","200"
"2013","Statistical Area 2","203200","Ohope","290"
"2013","Statistical Area 2","203300","Inlet Ohiwa Harbour West","C"
"2013","Statistical Area 2","203400","Galatea","110"
"2013","Statistical Area 2","203500","Waingarara-Waimana","120"
"2013","Statistical Area 2","203600","Murupara","120"
"2013","Statistical Area 2","203700","Monika Reserve","190"
"2013","Statistical Area 2","203800","Kawerau Industrial","100"
"2013","Statistical Area 2","203900","Tarawera Park","180"
"2013","Statistical Area 2","204000","Inlet Ohiwa Harbour East","C"
"2013","Statistical Area 2","204100","Waiotahi","160"
"2013","Statistical Area 2","204200","Cape Runaway","120"
"2013","Statistical Area 2","204300","Woodlands","210"
"2013","Statistical Area 2","204400","Opotiki","180"
"2013","Statistical Area 2","204500","Otara-Tirohanga","160"
"2013","Statistical Area 2","204600","Oponae","150"
"2013","Statistical Area 2","204700","East Cape","100"
"2013","Statistical Area 2","204800","Waipaoa","130"
"2013","Statistical Area 2","204900","Ruatoria-Raukumara","110"
"2013","Statistical Area 2","205000","Tokomaru","130"
"2013","Statistical Area 2","205100","Hangaroa","150"
"2013","Statistical Area 2","205200","Wharekaka","150"
"2013","Statistical Area 2","205300","Te Arai","200"
"2013","Statistical Area 2","205400","Hexton","230"
"2013","Statistical Area 2","205500","Lytton","300"
"2013","Statistical Area 2","205600","Makaraka-Awapuni","200"
"2013","Statistical Area 2","205700","Riverdale","260"
"2013","Statistical Area 2","205800","Te Hapara North","250"
"2013","Statistical Area 2","205900","Mangapapa North","230"
"2013","Statistical Area 2","206000","Elgin","170"
"2013","Statistical Area 2","206100","Te Hapara South","200"
"2013","Statistical Area 2","206200","Mangapapa East","240"
"2013","Statistical Area 2","206300","Mangapapa South","230"
"2013","Statistical Area 2","206400","Te Hapara East","220"
"2013","Statistical Area 2","206500","Centennial Crescent","200"
"2013","Statistical Area 2","206600","Whataupoko East","270"
"2013","Statistical Area 2","206700","Whataupoko West","250"
"2013","Statistical Area 2","206800","Gisborne Central","240"
"2013","Statistical Area 2","206900","Kaiti North","250"
"2013","Statistical Area 2","207000","Kaiti South","200"
"2013","Statistical Area 2","207100","Outer Kaiti","180"
"2013","Statistical Area 2","207200","Tamarau","230"
"2013","Statistical Area 2","207300","Wainui-Okitu","300"
"2013","Statistical Area 2","207400","Maungataniwha-Raupunga","100"
"2013","Statistical Area 2","207500","Inland water Lake Waikaremoana","C"
"2013","Statistical Area 2","207600","Frasertown-Ruakituri","100"
"2013","Statistical Area 2","207700","Whakaki","120"
"2013","Statistical Area 2","207800","Wairoa","150"
"2013","Statistical Area 2","207900","Mahia","120"
"2013","Statistical Area 2","208000","Puketitiri-Tutira","120"
"2013","Statistical Area 2","208100","Sherenden-Crownthorpe","180"
"2013","Statistical Area 2","208200","Maraekakaho","190"
"2013","Statistical Area 2","208300","Puketapu-Eskdale","270"
"2013","Statistical Area 2","208400","Omahu-Pakowhai","250"
"2013","Statistical Area 2","208500","Bridge Pa","250"
"2013","Statistical Area 2","208600","Twyford","240"
"2013","Statistical Area 2","208700","Poukawa","200"
"2013","Statistical Area 2","208800","Flaxmere West","230"
"2013","Statistical Area 2","208900","Omahu Strip","240"
"2013","Statistical Area 2","209000","Lochain Park","240"
"2013","Statistical Area 2","209100","Flaxmere Park","260"
"2013","Statistical Area 2","209200","Flaxmere South","190"
"2013","Statistical Area 2","209300","Irongate","300"
"2013","Statistical Area 2","209400","Frimley","280"
"2013","Statistical Area 2","209500","Camberley","140"
"2013","Statistical Area 2","209600","Clive","280"
"2013","Statistical Area 2","209700","St Leonards","240"
"2013","Statistical Area 2","209800","Mahora","240"
"2013","Statistical Area 2","209900","Raureka","240"
"2013","Statistical Area 2","210000","Cornwall Park","240"
"2013","Statistical Area 2","210100","Tomoana","210"
"2013","Statistical Area 2","210200","Longlands-Pukahu","250"
"2013","Statistical Area 2","210300","Raceway Park","250"
"2013","Statistical Area 2","210400","Karamu","250"
"2013","Statistical Area 2","210500","Hastings Central","220"
"2013","Statistical Area 2","210600","Tomoana Crossing","260"
"2013","Statistical Area 2","210700","Akina Park","220"
"2013","Statistical Area 2","210800","Queens Square","230"
"2013","Statistical Area 2","210900","Mayfair","240"
"2013","Statistical Area 2","211000","Parkhaven","250"
"2013","Statistical Area 2","211100","Parkvale","250"
"2013","Statistical Area 2","211200","Mangateretere","260"
"2013","Statistical Area 2","211300","Haumoana-Te Awanga","290"
"2013","Statistical Area 2","211400","Lucknow","280"
"2013","Statistical Area 2","211500","Karanema-St Hill","290"
"2013","Statistical Area 2","211600","Havelock North-Central","270"
"2013","Statistical Area 2","211700","Brookvale","420"
"2013","Statistical Area 2","211800","Iona","330"
"2013","Statistical Area 2","211900","Hereworth","330"
"2013","Statistical Area 2","212000","Te Mata Hills","350"
"2013","Statistical Area 2","212100","Havelock Hills","340"
"2013","Statistical Area 2","212200","Kahuranaki","200"
"2013","Statistical Area 2","212300","Bay View","260"
"2013","Statistical Area 2","212400","Poraiti Hills","200"
"2013","Statistical Area 2","212500","Poraiti Flat","420"
"2013","Statistical Area 2","212600","Westshore","260"
"2013","Statistical Area 2","212700","Inlet Napier City","C"
"2013","Statistical Area 2","212800","Onekawa West","300"
"2013","Statistical Area 2","212900","Ahuriri","300"
"2013","Statistical Area 2","213000","Taradale West","360"
"2013","Statistical Area 2","213100","Greenmeadows West","300"
"2013","Statistical Area 2","213200","Taradale South","280"
"2013","Statistical Area 2","213300","Bluff Hill","270"
"2013","Statistical Area 2","213400","Hospital Hill","280"
"2013","Statistical Area 2","213500","Tamatea West","250"
"2013","Statistical Area 2","213600","Tamatea North","260"
"2013","Statistical Area 2","213700","Taradale Central","270"
"2013","Statistical Area 2","213800","Tamatea East","250"
"2013","Statistical Area 2","213900","Marewa West","270"
"2013","Statistical Area 2","214000","Greenmeadows Central","250"
"2013","Statistical Area 2","214100","Onekawa Central","290"
"2013","Statistical Area 2","214200","Pirimai West","270"
"2013","Statistical Area 2","214300","Napier Central","260"
"2013","Statistical Area 2","214400","Greenmeadows South","250"
"2013","Statistical Area 2","214500","Nelson Park","230"
"2013","Statistical Area 2","214600","Bledisloe Park","260"
"2013","Statistical Area 2","214700","Pirimai East","290"
"2013","Statistical Area 2","214800","Onekawa East","100"
"2013","Statistical Area 2","214900","Tareha Reserve","280"
"2013","Statistical Area 2","215000","Marewa East","190"
"2013","Statistical Area 2","215100","Onekawa South","230"
"2013","Statistical Area 2","215200","McLean Park","260"
"2013","Statistical Area 2","215300","Maraenui","220"
"2013","Statistical Area 2","215400","Meeanee-Awatoto","280"
"2013","Statistical Area 2","215500","Mangaonuku","140"
"2013","Statistical Area 2","215600","Makaretu","150"
"2013","Statistical Area 2","215700","Waipawa","170"
"2013","Statistical Area 2","215800","Waipukurau West","180"
"2013","Statistical Area 2","215900","Mangarara","170"
"2013","Statistical Area 2","216000","Waipukurau East","200"
"2013","Statistical Area 2","216100","Taurekaitai","130"
"2013","Statistical Area 2","216200","Port Taranaki","C"
"2013","Statistical Area 2","216300","Spotswood","260"
"2013","Statistical Area 2","216400","Omata","290"
"2013","Statistical Area 2","216500","Oakura","350"
"2013","Statistical Area 2","216600","Moturoa","290"
"2013","Statistical Area 2","216700","Kaitake","240"
"2013","Statistical Area 2","216800","Blagdon-Lynmouth","270"
"2013","Statistical Area 2","216900","Kawaroa","260"
"2013","Statistical Area 2","217000","New Plymouth Central","260"
"2013","Statistical Area 2","217100","Marfell","180"
"2013","Statistical Area 2","217200","Whalers Gate","350"
"2013","Statistical Area 2","217300","Strandon","300"
"2013","Statistical Area 2","217400","Westown","250"
"2013","Statistical Area 2","217500","Bell Block West","300"
"2013","Statistical Area 2","217600","Bell Block East","310"
"2013","Statistical Area 2","217700","Waiwhakaiho-Bell Block South","310"
"2013","Statistical Area 2","217800","Lower Vogeltown","250"
"2013","Statistical Area 2","217900","Hurdon","300"
"2013","Statistical Area 2","218000","Frankleigh Park","250"
"2013","Statistical Area 2","218100","Merrilands","280"
"2013","Statistical Area 2","218200","Ferndale","300"
"2013","Statistical Area 2","218300","Welbourn","280"
"2013","Statistical Area 2","218400","Fitzroy-Glen Avon","270"
"2013","Statistical Area 2","218500","Waitara West","220"
"2013","Statistical Area 2","218600","Upper Vogeltown","280"
"2013","Statistical Area 2","218700","Highlands Park (New Plymouth District)","350"
"2013","Statistical Area 2","218800","Paraite","240"
"2013","Statistical Area 2","218900","Waitara East","220"
"2013","Statistical Area 2","219000","Lepperton-Brixton","250"
"2013","Statistical Area 2","219100","Mangorei","200"
"2013","Statistical Area 2","219200","Mount Messenger","140"
"2013","Statistical Area 2","219300","Mangaoraka","250"
"2013","Statistical Area 2","219400","Tikorangi","200"
"2013","Statistical Area 2","219500","Everett Park","190"
"2013","Statistical Area 2","219600","Inglewood","230"
"2013","Statistical Area 2","219700","Tarata","160"
"2013","Statistical Area 2","219800","Pembroke","150"
"2013","Statistical Area 2","219900","Douglas","100"
"2013","Statistical Area 2","220000","Toko","140"
"2013","Statistical Area 2","220100","Stratford North","210"
"2013","Statistical Area 2","220200","Whangamomona","50"
"2013","Statistical Area 2","220300","Stratford Central","200"
"2013","Statistical Area 2","220400","Stratford South","200"
"2013","Statistical Area 2","220500","Cape Egmont","120"
"2013","Statistical Area 2","220600","Taungatara","100"
"2013","Statistical Area 2","220700","Opunake","190"
"2013","Statistical Area 2","220800","Kaponga-Mangatoki","140"
"2013","Statistical Area 2","220900","Manaia-Kapuni","150"
"2013","Statistical Area 2","221000","Eltham","190"
"2013","Statistical Area 2","221100","Okaiawa","170"
"2013","Statistical Area 2","221200","Te Roti-Moeroa","140"
"2013","Statistical Area 2","221300","Egmont Showgrounds","230"
"2013","Statistical Area 2","221400","Normanby-Tawhiti","200"
"2013","Statistical Area 2","221500","Ohangai","150"
"2013","Statistical Area 2","221600","Turuturu","220"
"2013","Statistical Area 2","221700","King Edward Park","240"
"2013","Statistical Area 2","221800","Ramanui","210"
"2013","Statistical Area 2","221900","Hawera Central","200"
"2013","Statistical Area 2","222000","Mangawhio","100"
"2013","Statistical Area 2","222100","Manutahi-Waitotora","150"
"2013","Statistical Area 2","222200","Patea","130"
"2013","Statistical Area 2","222300","Otangiwai-Ohura","80"
"2013","Statistical Area 2","222400","Ngapuke","120"
"2013","Statistical Area 2","222500","Taumarunui North","160"
"2013","Statistical Area 2","222600","Taumarunui Central","150"
"2013","Statistical Area 2","222700","Taumarunui East","160"
"2013","Statistical Area 2","222800","National Park","130"
"2013","Statistical Area 2","222900","Tangiwai","120"
"2013","Statistical Area 2","223000","Raetihi","160"
"2013","Statistical Area 2","223100","Ohakune","150"
"2013","Statistical Area 2","223200","Waiouru","130"
"2013","Statistical Area 2","223300","Upper Whanganui","100"
"2013","Statistical Area 2","223400","Mowhanau","160"
"2013","Statistical Area 2","223500","Brunswick-Papaiti","200"
"2013","Statistical Area 2","223600","Castlecliff West","180"
"2013","Statistical Area 2","223700","Otamatea (Whanganui District)","210"
"2013","Statistical Area 2","223800","Castlecliff East","200"
"2013","Statistical Area 2","223900","Springvale North","150"
"2013","Statistical Area 2","224000","Lower Aramoho","160"
"2013","Statistical Area 2","224100","St Johns Hill East","230"
"2013","Statistical Area 2","224200","St Johns Hill West","230"
"2013","Statistical Area 2","224300","Titoki","180"
"2013","Statistical Area 2","224400","Springvale West","230"
"2013","Statistical Area 2","224500","Springvale East","230"
"2013","Statistical Area 2","224600","Upper Aramoho","180"
"2013","Statistical Area 2","224700","Balgownie","170"
"2013","Statistical Area 2","224800","Laird Park","180"
"2013","Statistical Area 2","224900","Wembley Park","170"
"2013","Statistical Area 2","225000","College Estate","190"
"2013","Statistical Area 2","225100","Whanganui East-Williams Domain","170"
"2013","Statistical Area 2","225200","Gonville West","130"
"2013","Statistical Area 2","225300","Gonville North","180"
"2013","Statistical Area 2","225400","Cornmarket","160"
"2013","Statistical Area 2","225500","Whanganui East-Riverlands","180"
"2013","Statistical Area 2","225600","Kaitoke-Fordell","200"
"2013","Statistical Area 2","225700","Whanganui Central","180"
"2013","Statistical Area 2","225800","Gonville South","190"
"2013","Statistical Area 2","225900","Bastia-Durie Hill","220"
"2013","Statistical Area 2","226000","Putiki","150"
"2013","Statistical Area 2","226100","Mokai Patea","100"
"2013","Statistical Area 2","226200","Ngamatea","C"
"2013","Statistical Area 2","226300","Turakina","130"
"2013","Statistical Area 2","226400","Otairi","130"
"2013","Statistical Area 2","226500","Taihape","160"
"2013","Statistical Area 2","226600","Marton Rural","150"
"2013","Statistical Area 2","226700","Marton North","160"
"2013","Statistical Area 2","226800","Parewanui","150"
"2013","Statistical Area 2","226900","Marton South","170"
"2013","Statistical Area 2","227000","Bulls","180"
"2013","Statistical Area 2","227100","Kiwitea","120"
"2013","Statistical Area 2","227200","Tokorangi","200"
"2013","Statistical Area 2","227300","Ohakea-Sanson","170"
"2013","Statistical Area 2","227400","Oroua Downs","160"
"2013","Statistical Area 2","227500","Awahuri","200"
"2013","Statistical Area 2","227600","Pohangina-Apiti","120"
"2013","Statistical Area 2","227700","Mount Taylor","260"
"2013","Statistical Area 2","227800","Taikorea","150"
"2013","Statistical Area 2","227900","Makino","250"
"2013","Statistical Area 2","228000","Sandon","250"
"2013","Statistical Area 2","228100","Kimbolton North","230"
"2013","Statistical Area 2","228200","Warwick","220"
"2013","Statistical Area 2","228300","Kimbolton West","190"
"2013","Statistical Area 2","228400","Feilding Central","190"
"2013","Statistical Area 2","228500","Kimbolton South","230"
"2013","Statistical Area 2","228600","Kauwhata","200"
"2013","Statistical Area 2","228700","Taonui","220"
"2013","Statistical Area 2","228800","Newbury","240"
"2013","Statistical Area 2","228900","Palmerston North Airport","260"
"2013","Statistical Area 2","229000","Milson North","280"
"2013","Statistical Area 2","229100","Cloverlea (Palmerston North City)","260"
"2013","Statistical Area 2","229200","Tremaine","200"
"2013","Statistical Area 2","229300","Milson South","270"
"2013","Statistical Area 2","229400","Whakarongo","220"
"2013","Statistical Area 2","229500","Westbrook","230"
"2013","Statistical Area 2","229600","Takaro North","240"
"2013","Statistical Area 2","229700","Pioneer West","220"
"2013","Statistical Area 2","229800","Palmerston North Hospital","250"
"2013","Statistical Area 2","229900","Highbury East","190"
"2013","Statistical Area 2","230000","Park West","250"
"2013","Statistical Area 2","230100","Takaro South","250"
"2013","Statistical Area 2","230200","Roslyn (Palmerston North City)","230"
"2013","Statistical Area 2","230300","Kelvin Grove West","270"
"2013","Statistical Area 2","230400","Kelvin Grove North","360"
"2013","Statistical Area 2","230500","Papaioea North","210"
"2013","Statistical Area 2","230600","Palmerston North Central","200"
"2013","Statistical Area 2","230700","Awapuni North","250"
"2013","Statistical Area 2","230800","Terrace End","220"
"2013","Statistical Area 2","230900","Maraetarata","290"
"2013","Statistical Area 2","231000","Papaioea South","210"
"2013","Statistical Area 2","231100","Royal Oak (Palmerston North City)","390"
"2013","Statistical Area 2","231200","West End","230"
"2013","Statistical Area 2","231300","Awapuni South","280"
"2013","Statistical Area 2","231400","Milverton","240"
"2013","Statistical Area 2","231500","Ruamahanga","260"
"2013","Statistical Area 2","231600","Esplanade","250"
"2013","Statistical Area 2","231700","Hokowhitu Central","270"
"2013","Statistical Area 2","231800","Hokowhitu East","290"
"2013","Statistical Area 2","231900","Turitea","250"
"2013","Statistical Area 2","232000","Ruahine","290"
"2013","Statistical Area 2","232100","Linton Camp","210"
"2013","Statistical Area 2","232200","Ashhurst","240"
"2013","Statistical Area 2","232300","Hokowhitu South","270"
"2013","Statistical Area 2","232400","Aokautere","320"
"2013","Statistical Area 2","232500","Pihauatua","200"
"2013","Statistical Area 2","232600","Aokautere Rural","210"
"2013","Statistical Area 2","232700","Poutoa","350"
"2013","Statistical Area 2","232800","Norsewood","150"
"2013","Statistical Area 2","232900","Papatawa","130"
"2013","Statistical Area 2","233000","Mangatainoka","120"
"2013","Statistical Area 2","233100","Woodville","160"
"2013","Statistical Area 2","233200","Dannevirke West","180"
"2013","Statistical Area 2","233300","Dannevirke East","170"
"2013","Statistical Area 2","233400","Waitahora","100"
"2013","Statistical Area 2","233500","Kaitawa","100"
"2013","Statistical Area 2","233600","Pahiatua","170"
"2013","Statistical Area 2","233700","Nireaha-Eketahuna","130"
"2013","Statistical Area 2","233800","Owhanga","60"
"2013","Statistical Area 2","233900","Mara","C"
"2013","Statistical Area 2","234000","Kere Kere","140"
"2013","Statistical Area 2","234100","Foxton Beach","170"
"2013","Statistical Area 2","234200","Foxton North","170"
"2013","Statistical Area 2","234300","Foxton South","170"
"2013","Statistical Area 2","234400","Waitarere","200"
"2013","Statistical Area 2","234500","Waikawa (Horowhenua District)","160"
"2013","Statistical Area 2","234600","Miranui","180"
"2013","Statistical Area 2","234700","Donnelly Park","200"
"2013","Statistical Area 2","234800","Ohau-Manakau","220"
"2013","Statistical Area 2","234900","Kawiu South","210"
"2013","Statistical Area 2","235000","Makomako","200"
"2013","Statistical Area 2","235100","Kawiu North","260"
"2013","Statistical Area 2","235200","Levin Central","160"
"2013","Statistical Area 2","235300","Tararua","200"
"2013","Statistical Area 2","235400","Shannon","150"
"2013","Statistical Area 2","235500","Queenwood (Horowhenua District)","190"
"2013","Statistical Area 2","235600","Playford Park","200"
"2013","Statistical Area 2","235700","Fairfield (Horowhenua District)","200"
"2013","Statistical Area 2","235800","Taitoko","190"
"2013","Statistical Area 2","235900","Waiopehu","220"
"2013","Statistical Area 2","236000","Makahika","200"
"2013","Statistical Area 2","236100","Kimberley","250"
"2013","Statistical Area 2","236200","Kapiti Island","C"
"2013","Statistical Area 2","236300","Otaki Beach","230"
"2013","Statistical Area 2","236400","Forest Lakes (Kapiti Coast District)","210"
"2013","Statistical Area 2","236500","Otaki","210"
"2013","Statistical Area 2","236600","Te Horo","220"
"2013","Statistical Area 2","236700","Waitohu","250"
"2013","Statistical Area 2","236800","Waikanae Beach","300"
"2013","Statistical Area 2","236900","Peka Peka","250"
"2013","Statistical Area 2","237000","Paraparaumu Beach North","310"
"2013","Statistical Area 2","237100","Paraparaumu Beach West","300"
"2013","Statistical Area 2","237200","Waikanae Park","300"
"2013","Statistical Area 2","237300","Paraparaumu Beach East","300"
"2013","Statistical Area 2","237400","Otaihanga","320"
"2013","Statistical Area 2","237500","Paraparaumu North","330"
"2013","Statistical Area 2","237600","Waikanae West","290"
"2013","Statistical Area 2","237700","Otaki Forks","200"
"2013","Statistical Area 2","237800","Paraparaumu Central","300"
"2013","Statistical Area 2","237900","Maungakotukutuku","240"
"2013","Statistical Area 2","238000","Raumati Beach West","300"
"2013","Statistical Area 2","238100","Waikanae East","300"
"2013","Statistical Area 2","238200","Tararua Forest Park","C"
"2013","Statistical Area 2","238300","Raumati Beach East","300"
"2013","Statistical Area 2","238400","Paraparaumu East","280"
"2013","Statistical Area 2","238500","Raumati South","300"
"2013","Statistical Area 2","238600","Paekakariki","280"
"2013","Statistical Area 2","238700","Mana Island","C"
"2013","Statistical Area 2","238800","Pukerua Bay","330"
"2013","Statistical Area 2","238900","Paekakariki Hill","300"
"2013","Statistical Area 2","239000","Plimmerton","330"
"2013","Statistical Area 2","239100","Titahi Bay North","260"
"2013","Statistical Area 2","239200","Titahi Bay South","250"
"2013","Statistical Area 2","239300","Elsdon-Takapuwahia","250"
"2013","Statistical Area 2","239400","Pauatahanui","300"
"2013","Statistical Area 2","239500","Onepoto","320"
"2013","Statistical Area 2","239600","Camborne","330"
"2013","Statistical Area 2","239700","Inlet Porirua Harbour","C"
"2013","Statistical Area 2","239800","Paremata","320"
"2013","Statistical Area 2","239900","Porirua Central","200"
"2013","Statistical Area 2","240000","Papakowhai","370"
"2013","Statistical Area 2","240100","Aotea","530"
"2013","Statistical Area 2","240200","Postgate","350"
"2013","Statistical Area 2","240300","Ascot Park","270"
"2013","Statistical Area 2","240400","Whitby","400"
"2013","Statistical Area 2","240500","Porirua East","240"
"2013","Statistical Area 2","240600","Endeavour","460"
"2013","Statistical Area 2","240700","Cannons Creek North","200"
"2013","Statistical Area 2","240800","Waitangirua","180"
"2013","Statistical Area 2","240900","Ranui Heights","280"
"2013","Statistical Area 2","241000","Cannons Creek East","120"
"2013","Statistical Area 2","241100","Cannons Creek South","190"
"2013","Statistical Area 2","241200","Akatarawa","230"
"2013","Statistical Area 2","241300","Riverstone Terraces","450"
"2013","Statistical Area 2","241400","Heretaunga","250"
"2013","Statistical Area 2","241500","Birchville-Brown Owl","300"
"2013","Statistical Area 2","241600","Poets Block","290"
"2013","Statistical Area 2","241700","Brentwood (Upper Hutt City)","240"
"2013","Statistical Area 2","241800","Silverstream (Upper Hutt City)","300"
"2013","Statistical Area 2","241900","Elderslea","230"
"2013","Statistical Area 2","242000","Trentham North","230"
"2013","Statistical Area 2","242100","Totara Park","320"
"2013","Statistical Area 2","242200","Trentham South","210"
"2013","Statistical Area 2","242300","Mangaroa","280"
"2013","Statistical Area 2","242400","Ebdentown","230"
"2013","Statistical Area 2","242500","Wallaceville","240"
"2013","Statistical Area 2","242600","Maoribank","270"
"2013","Statistical Area 2","242700","Te Marua","320"
